7.384798e+11   8.875500e-25  
7.571484e+11   9.152840e-25  
7.762890e+11   9.442250e-25  
7.958960e+11   9.744510e-25  
8.160053e+11   1.006030e-24  
8.365988e+11   1.039070e-24  
8.577476e+11   1.073640e-24  
8.794212e+11   1.109770e-24  
9.016567e+11   1.147580e-24  
9.244571e+11   1.187290e-24  
9.478733e+11   1.229020e-24  
9.718937e+11   1.272880e-24  
9.965576e+11   1.319080e-24  
1.021868e+12   1.367830e-24  
1.047887e+12   1.419350e-24  
1.074589e+12   1.473930e-24  
1.102041e+12   1.531940e-24  
1.130240e+12   1.593790e-24  
1.159225e+12   1.659830e-24  
1.189020e+12   1.730690e-24  
1.219644e+12   1.806900e-24  
1.251092e+12   1.889000e-24  
1.283504e+12   1.977860e-24  
1.316905e+12   2.074350e-24  
1.351294e+12   2.179640e-24  
1.386647e+12   2.294800e-24  
1.422982e+12   2.420780e-24  
1.460525e+12   2.559350e-24  
1.499146e+12   2.711820e-24  
1.538965e+12   2.879250e-24  
1.580105e+12   3.063330e-24  
1.622559e+12   3.265620e-24  
1.666318e+12   3.487950e-24  
1.711503e+12   3.732450e-24  
1.758105e+12   4.000530e-24  
1.806429e+12   4.293490e-24  
1.856282e+12   4.613010e-24  
1.907809e+12   4.960540e-24  
1.961163e+12   5.337750e-24  
2.016434e+12   5.745730e-24  
2.073542e+12   6.184320e-24  
2.132874e+12   6.653580e-24  
2.194156e+12   7.153980e-24  
2.257641e+12   7.684500e-24  
2.323523e+12   8.243470e-24  
2.391891e+12   8.828450e-24  
2.462773e+12   9.438350e-24  
2.536158e+12   1.006980e-23  
2.612481e+12   1.071630e-23  
2.691555e+12   1.137260e-23  
2.773861e+12   1.203350e-23  
2.859259e+12   1.269300e-23  
2.947828e+12   1.334380e-23  
3.040060e+12   1.397940e-23  
3.135764e+12   1.459410e-23  
3.235066e+12   1.518310e-23  
3.338414e+12   1.574310e-23  
3.445588e+12   1.626670e-23  
3.557011e+12   1.674880e-23  
3.672518e+12   1.719110e-23  
3.792510e+12   1.759780e-23  
3.916714e+12   1.797350e-23  
4.045394e+12   1.832030e-23  
4.178545e+12   1.864650e-23  
4.316159e+12   1.896180e-23  
4.458375e+12   1.927240e-23  
4.605184e+12   1.958430e-23  
4.756790e+12   1.990600e-23  
4.912920e+12   2.024550e-23  
5.073978e+12   2.060860e-23  
5.239913e+12   2.100220e-23  
5.410912e+12   2.143070e-23  
5.586836e+12   2.189690e-23  
5.768184e+12   2.240380e-23  
5.954962e+12   2.295320e-23  
6.147245e+12   2.354630e-23  
6.345468e+12   2.418400e-23  
6.549567e+12   2.486680e-23  
6.759921e+12   2.559480e-23  
6.976694e+12   2.636890e-23  
7.200135e+12   2.718990e-23  
7.430401e+12   2.805790e-23  
7.668009e+12   2.897610e-23  
7.912855e+12   2.994120e-23  
8.165341e+12   3.094880e-23  
8.426009e+12   3.200190e-23  
8.694865e+12   3.310030e-23  
8.972324e+12   3.424310e-23  
9.258652e+12   3.542920e-23  
9.554781e+12   3.663520e-23  
9.860694e+12   3.784600e-23  
1.017632e+13   3.907450e-23  
1.050284e+13   4.031500e-23  
1.084003e+13   4.156090e-23  
1.118844e+13   4.281680e-23  
1.154876e+13   4.407980e-23  
1.192131e+13   4.532840e-23  
1.230638e+13   4.656470e-23  
1.270484e+13   4.778500e-23  
1.311690e+13   4.898010e-23  
1.354287e+13   5.014620e-23  
1.398381e+13   5.127690e-23  
1.443999e+13   5.237010e-23  
1.491161e+13   5.342260e-23  
1.539956e+13   5.443690e-23  
1.590424e+13   5.541040e-23  
1.642623e+13   5.634360e-23  
1.696592e+13   5.723550e-23  
1.752397e+13   5.808940e-23  
1.810123e+13   5.890580e-23  
1.869794e+13   5.968180e-23  
1.931477e+13   6.041630e-23  
1.995288e+13   6.110610e-23  
2.061227e+13   6.174800e-23  
2.129474e+13   6.233600e-23  
2.200030e+13   6.286210e-23  
2.273104e+13   6.331620e-23  
2.348667e+13   6.368730e-23  
2.426954e+13   6.396220e-23  
2.508067e+13   6.412660e-23  
2.592100e+13   6.416450e-23  
2.679244e+13   6.405960e-23  
2.769712e+13   6.379530e-23  
2.863619e+13   6.335520e-23  
2.961175e+13   6.272390e-23  
