3.40658805e+20  5.36862740e+13  6.37158505e-07  
3.42510211e+20  5.48669492e+13  6.38279585e-07  
3.44361618e+20  5.60497121e+13  6.39413702e-07  
3.46213025e+20  5.72345864e+13  6.40560412e-07  
3.48064431e+20  5.84215951e+13  6.41719286e-07  
3.49915838e+20  5.96107603e+13  6.42889904e-07  
3.51767244e+20  6.08021033e+13  6.44071858e-07  
3.53618651e+20  6.19956448e+13  6.45264749e-07  
3.55470057e+20  6.31914046e+13  6.46468189e-07  
3.57321464e+20  6.43894019e+13  6.47681800e-07  
3.59172870e+20  6.55896553e+13  6.48905214e-07  
3.61024277e+20  6.67921825e+13  6.50138073e-07  
3.62875683e+20  6.79970007e+13  6.51380025e-07  
3.64727090e+20  6.92041264e+13  6.52630729e-07  
3.66578497e+20  7.04135755e+13  6.53889853e-07  
3.68429903e+20  7.16253633e+13  6.55157073e-07  
3.70281310e+20  7.28395045e+13  6.56432070e-07  
3.72132716e+20  7.40560131e+13  6.57714537e-07  
3.73984123e+20  7.52749029e+13  6.59004172e-07  
3.75835529e+20  7.64961867e+13  6.60300681e-07  
3.77686936e+20  7.77198769e+13  6.61603777e-07  
3.79538342e+20  7.89459857e+13  6.62913181e-07  
3.81389749e+20  8.01745243e+13  6.64228619e-07  
3.83241156e+20  8.14055036e+13  6.65549825e-07  
3.85092562e+20  8.26389342e+13  6.66876539e-07  
3.86943969e+20  8.38748261e+13  6.68208506e-07  
3.88795375e+20  8.51131885e+13  6.69545479e-07  
3.90646782e+20  8.63540308e+13  6.70887214e-07  
3.92498188e+20  8.75973613e+13  6.72233476e-07  
3.94349595e+20  8.88431883e+13  6.73584034e-07  
3.96201001e+20  9.00915195e+13  6.74938662e-07  
3.98052408e+20  9.13423624e+13  6.76297140e-07  
3.99903814e+20  9.25957237e+13  6.77659252e-07  
4.01755221e+20  9.38516100e+13  6.79024788e-07  
4.03606628e+20  9.51100275e+13  6.80393544e-07  
4.05458034e+20  9.63709820e+13  6.81765318e-07  
4.07309441e+20  9.76344788e+13  6.83139913e-07  
4.09160847e+20  9.89005230e+13  6.84517140e-07  
4.11012254e+20  1.00169119e+14  6.85896809e-07  
4.12863660e+20  1.01440272e+14  6.87278738e-07  
4.14715067e+20  1.02713985e+14  6.88662749e-07  
4.16566473e+20  1.03990263e+14  6.90048666e-07  
4.18417880e+20  1.05269108e+14  6.91436319e-07  
4.20269286e+20  1.06550523e+14  6.92825540e-07  
4.22120693e+20  1.07834512e+14  6.94216167e-07  
4.23972100e+20  1.09121076e+14  6.95608038e-07  
4.25823506e+20  1.10410219e+14  6.97000999e-07  
4.27674913e+20  1.11701941e+14  6.98394897e-07  
4.29526319e+20  1.12996245e+14  6.99789582e-07  
4.31377726e+20  1.14293132e+14  7.01184908e-07  
4.33229132e+20  1.15592602e+14  7.02580732e-07  
4.35080539e+20  1.16894657e+14  7.03976916e-07  
4.36931945e+20  1.18199297e+14  7.05373322e-07  
4.38783352e+20  1.19506523e+14  7.06769817e-07  
4.40634759e+20  1.20816334e+14  7.08166270e-07  
4.42486165e+20  1.22128730e+14  7.09562553e-07  
4.44337572e+20  1.23443711e+14  7.10958543e-07  
4.46188978e+20  1.24761276e+14  7.12354115e-07  
4.48040385e+20  1.26081425e+14  7.13749151e-07  
4.49891791e+20  1.27404155e+14  7.15143534e-07  
4.51743198e+20  1.28729467e+14  7.16537149e-07  
4.53594604e+20  1.30057358e+14  7.17929885e-07  
4.55446011e+20  1.31387827e+14  7.19321632e-07  
4.57297417e+20  1.32720871e+14  7.20712282e-07  
4.59148824e+20  1.34056489e+14  7.22101731e-07  
4.61000231e+20  1.35394678e+14  7.23489877e-07  
4.62851637e+20  1.36735436e+14  7.24876619e-07  
4.64703044e+20  1.38078759e+14  7.26261858e-07  
4.66554450e+20  1.39424646e+14  7.27645500e-07  
4.68405857e+20  1.40773094e+14  7.29027449e-07  
4.70257263e+20  1.42124098e+14  7.30407615e-07  
4.72108670e+20  1.43477655e+14  7.31785906e-07  
4.73960076e+20  1.44833763e+14  7.33162236e-07  
4.75811483e+20  1.46192417e+14  7.34536517e-07  
4.77662889e+20  1.47553613e+14  7.35908667e-07  
4.79514296e+20  1.48917348e+14  7.37278602e-07  
4.81365703e+20  1.50283616e+14  7.38646241e-07  
4.83217109e+20  1.51652415e+14  7.40011506e-07  
4.85068516e+20  1.53023739e+14  7.41374320e-07  
4.86919922e+20  1.54397584e+14  7.42734607e-07  
4.88771329e+20  1.55773945e+14  7.44092294e-07  
4.90622735e+20  1.57152817e+14  7.45447308e-07  
4.92474142e+20  1.58534195e+14  7.46799578e-07  
4.94325548e+20  1.59918074e+14  7.48149035e-07  
4.96176955e+20  1.61304449e+14  7.49495612e-07  
4.98028362e+20  1.62693314e+14  7.50839243e-07  
4.99879768e+20  1.64084665e+14  7.52179862e-07  
5.01731175e+20  1.65478494e+14  7.53517408e-07  
5.03582581e+20  1.66874797e+14  7.54851817e-07  
5.05433988e+20  1.68273567e+14  7.56183029e-07  
5.07285394e+20  1.69674799e+14  7.57510985e-07  
5.09136801e+20  1.71078486e+14  7.58835627e-07  
5.10988207e+20  1.72484623e+14  7.60156899e-07  
5.12839614e+20  1.73893203e+14  7.61474745e-07  
5.14691020e+20  1.75304219e+14  7.62789112e-07  
5.16542427e+20  1.76717666e+14  7.64099946e-07  
5.18393834e+20  1.78133536e+14  7.65407195e-07  
5.20245240e+20  1.79551823e+14  7.66710810e-07  
5.22096647e+20  1.80972521e+14  7.68010740e-07  
5.23948053e+20  1.82395621e+14  7.69306939e-07  
5.25799460e+20  1.83821118e+14  7.70599357e-07  
5.27650866e+20  1.85249004e+14  7.71887950e-07  
5.29502273e+20  1.86679272e+14  7.73172672e-07  
5.31353679e+20  1.88111915e+14  7.74453479e-07  
5.33205086e+20  1.89546926e+14  7.75730329e-07  
5.35056492e+20  1.90984297e+14  7.77003180e-07  
5.36907899e+20  1.92424021e+14  7.78271990e-07  
5.38759306e+20  1.93866090e+14  7.79536719e-07  
5.40610712e+20  1.95310497e+14  7.80797329e-07  
5.42462119e+20  1.96757234e+14  7.82053781e-07  
5.44313525e+20  1.98206293e+14  7.83306039e-07  
5.46164932e+20  1.99657667e+14  7.84554065e-07  
5.48016338e+20  2.01111348e+14  7.85797825e-07  
5.49867745e+20  2.02567327e+14  7.87037284e-07  
5.51719151e+20  2.04025597e+14  7.88272407e-07  
5.53570558e+20  2.05486149e+14  7.89503163e-07  
5.55421965e+20  2.06948977e+14  7.90729519e-07  
5.57273371e+20  2.08414070e+14  7.91951444e-07  
5.59124778e+20  2.09881422e+14  7.93168908e-07  
5.60976184e+20  2.11351023e+14  7.94381880e-07  
5.62827591e+20  2.12822866e+14  7.95590332e-07  
5.64678997e+20  2.14296943e+14  7.96794236e-07  
5.66530404e+20  2.15773244e+14  7.97993564e-07  
5.68381810e+20  2.17251761e+14  7.99188290e-07  
5.70233217e+20  2.18732485e+14  8.00378387e-07  
5.72084623e+20  2.20215409e+14  8.01563830e-07  
5.73936030e+20  2.21700523e+14  8.02744595e-07  
5.75787437e+20  2.23187819e+14  8.03920658e-07  
5.77638843e+20  2.24677288e+14  8.05091995e-07  
5.79490250e+20  2.26168921e+14  8.06258583e-07  
5.81341656e+20  2.27662710e+14  8.07420402e-07  
5.83193063e+20  2.29158645e+14  8.08577428e-07  
5.85044469e+20  2.30656718e+14  8.09729643e-07  
5.86895876e+20  2.32156919e+14  8.10877025e-07  
5.88747282e+20  2.33659241e+14  8.12019555e-07  
5.90598689e+20  2.35163673e+14  8.13157213e-07  
5.92450095e+20  2.36670207e+14  8.14289983e-07  
5.94301502e+20  2.38178833e+14  8.15417845e-07  
5.96152909e+20  2.39689544e+14  8.16540783e-07  
5.98004315e+20  2.41202328e+14  8.17658780e-07  
5.99855722e+20  2.42717178e+14  8.18771820e-07  
6.01707128e+20  2.44234084e+14  8.19879887e-07  
6.03558535e+20  2.45753037e+14  8.20982967e-07  
6.05409941e+20  2.47274027e+14  8.22081043e-07  
6.07261348e+20  2.48797046e+14  8.23174104e-07  
6.09112754e+20  2.50322084e+14  8.24262134e-07  
