1.85140655e+18  8.80077982e-23  1.42428196e-07
3.70281310e+18  9.49181195e-24  1.53611575e-08  
5.55421965e+18  4.51809515e-24  7.31189910e-09  
7.40562619e+18  3.11713088e-24  5.04463621e-09  
9.25703274e+18  2.49477363e-24  4.03743888e-09  
1.11084393e+19  2.15052604e-24  3.48032276e-09  
1.29598458e+19  1.93410038e-24  3.13006839e-09  
1.48112524e+19  1.78618197e-24  2.89068333e-09  
1.66626589e+19  1.67898496e-24  2.71720011e-09  
1.85140655e+19  1.59786300e-24  2.58591567e-09  
2.03654720e+19  1.53439966e-24  2.48320921e-09  
2.22168786e+19  1.48342888e-24  2.40072019e-09  
2.40682851e+19  1.44161038e-24  2.33304287e-09  
2.59196917e+19  1.40669166e-24  2.27653184e-09  
2.77710982e+19  1.37710003e-24  2.22864196e-09  
2.96225048e+19  1.35170499e-24  2.18754368e-09
3.14739113e+19  1.32967352e-24  2.15188885e-09  
3.33253179e+19  1.31037850e-24  2.12066259e-09  
3.51767244e+19  1.29333899e-24  2.09308656e-09  
3.70281310e+19  1.27818009e-24  2.06855401e-09  
3.88795375e+19  1.26460527e-24  2.04658508e-09  
4.07309441e+19  1.25237700e-24  2.02679535e-09  
4.25823506e+19  1.24130277e-24  2.00887327e-09  
4.44337572e+19  1.23122493e-24  1.99256371e-09  
4.62851637e+19  1.22201316e-24  1.97765577e-09  
4.81365703e+19  1.21355882e-24  1.96397360e-09  
4.99879768e+19  1.20577058e-24  1.95136944e-09  
5.18393834e+19  1.19857117e-24  1.93971822e-09  
5.36907899e+19  1.19189474e-24  1.92891335e-09  
5.55421965e+19  1.18568483e-24  1.91886349e-09  
5.73936030e+19  1.17989277e-24  1.90948986e-09  
5.92450095e+19  1.17447638e-24  1.90072420e-09  
6.10964161e+19  1.16939892e-24  1.89250704e-09  
6.29478226e+19  1.16462823e-24  1.88478636e-09  
6.47992292e+19  1.16013608e-24  1.87751644e-09  
6.66506357e+19  1.15589752e-24  1.87065693e-09  
6.85020423e+19  1.15189049e-24  1.86417212e-09  
7.03534488e+19  1.14809537e-24  1.85803025e-09  
7.22048554e+19  1.14449466e-24  1.85220301e-09  
7.40562619e+19  1.14107270e-24  1.84666506e-09  
7.59076685e+19  1.13781546e-24  1.84139367e-09  
7.77590750e+19  1.13471029e-24  1.83636839e-09  
7.96104816e+19  1.13174578e-24  1.83157076e-09  
8.14618881e+19  1.12891163e-24  1.82698408e-09  
8.33132947e+19  1.12619848e-24  1.82259322e-09  
8.51647012e+19  1.12359781e-24  1.81838442e-09  
8.70161078e+19  1.12110190e-24  1.81434513e-09  
8.88675143e+19  1.11870366e-24  1.81046392e-09  
9.07189209e+19  1.11639663e-24  1.80673031e-09  
9.25703274e+19  1.11417488e-24  1.80313473e-09  
9.44217340e+19  1.11203296e-24  1.79966835e-09  
9.62731405e+19  1.10996589e-24  1.79632307e-09  
9.81245471e+19  1.10796903e-24  1.79309144e-09  
9.99759536e+19  1.10603813e-24  1.78996656e-09  
1.01827360e+20  1.10416927e-24  1.78694206e-09  
1.03678767e+20  1.10235879e-24  1.78401206e-09  
1.05530173e+20  1.10060333e-24  1.78117109e-09  
1.07381580e+20  1.09889974e-24  1.77841408e-09  
1.09232986e+20  1.09724512e-24  1.77573630e-09  
1.11084393e+20  1.09563675e-24  1.77313338e-09  
1.12935799e+20  1.09407210e-24  1.77060122e-09  
1.14787206e+20  1.09254882e-24  1.76813601e-09  
1.16638613e+20  1.09106471e-24  1.76573419e-09  
1.18490019e+20  1.08961770e-24  1.76339241e-09  
1.20341426e+20  1.08820587e-24  1.76110756e-09  
1.22192832e+20  1.08682741e-24  1.75887672e-09  
1.24044239e+20  1.08548063e-24  1.75669713e-09  
1.25895645e+20  1.08416392e-24  1.75456624e-09  
1.27747052e+20  1.08287581e-24  1.75248160e-09  
1.29598458e+20  1.08161487e-24  1.75044095e-09  
1.31449865e+20  1.08037979e-24  1.74844214e-09  
1.33301271e+20  1.07916931e-24  1.74648315e-09  
1.35152678e+20  1.07798225e-24  1.74456208e-09  
1.37004085e+20  1.07681751e-24  1.74267711e-09  
1.38855491e+20  1.07567404e-24  1.74082656e-09  
1.40706898e+20  1.07455083e-24  1.73900881e-09  
1.42558304e+20  1.07344696e-24  1.73722234e-09  
1.44409711e+20  1.07236152e-24  1.73546571e-09  
1.46261117e+20  1.07129368e-24  1.73373757e-09  
1.48112524e+20  1.07024264e-24  1.73203661e-09  
1.49963930e+20  1.06920764e-24  1.73036160e-09  
1.51815337e+20  1.06818796e-24  1.72871139e-09  
1.53666744e+20  1.06718291e-24  1.72708486e-09  
1.55518150e+20  1.06619185e-24  1.72548097e-09  
1.57369557e+20  1.06521415e-24  1.72389871e-09  
1.59220963e+20  1.06424924e-24  1.72233713e-09  
1.61072370e+20  1.06329654e-24  1.72079532e-09  
1.62923776e+20  1.06235553e-24  1.71927243e-09  
1.64775183e+20  1.06142569e-24  1.71776762e-09  
1.66626589e+20  1.06050655e-24  1.71628012e-09  
1.68477996e+20  1.05959763e-24  1.71480916e-09  
1.70329402e+20  1.05869850e-24  1.71335405e-09  
1.72180809e+20  1.05780874e-24  1.71191409e-09  
1.74032216e+20  1.05692794e-24  1.71048864e-09  
1.75883622e+20  1.05605571e-24  1.70907706e-09  
1.77735029e+20  1.05519169e-24  1.70767877e-09  
1.79586435e+20  1.05433553e-24  1.70629319e-09  
1.81437842e+20  1.05348688e-24  1.70491978e-09  
1.83289248e+20  1.05264543e-24  1.70355801e-09  
1.85140655e+20  1.05181087e-24  1.70220738e-09  
1.86992061e+20  1.05098289e-24  1.70086742e-09  
1.88843468e+20  1.05016122e-24  1.69953766e-09  
1.90694874e+20  1.04934558e-24  1.69821767e-09  
1.92546281e+20  1.04853571e-24  1.69690701e-09  
1.94397688e+20  1.04773137e-24  1.69560529e-09  
1.96249094e+20  1.04693230e-24  1.69431211e-09  
1.98100501e+20  1.04613828e-24  1.69302710e-09  
1.99951907e+20  1.04534908e-24  1.69174990e-09  
2.01803314e+20  1.04456450e-24  1.69048017e-09  
2.03654720e+20  1.04378433e-24  1.68921757e-09  
2.05506127e+20  1.04300837e-24  1.68796178e-09  
2.07357533e+20  1.04223643e-24  1.68671250e-09  
2.09208940e+20  1.04146832e-24  1.68546944e-09  
2.11060347e+20  1.04070389e-24  1.68423230e-09  
2.12911753e+20  1.03994294e-24  1.68300082e-09  
2.14763160e+20  1.03918533e-24  1.68177474e-09  
2.16614566e+20  1.03843090e-24  1.68055379e-09  
2.18465973e+20  1.03767949e-24  1.67933774e-09  
2.20317379e+20  1.03693096e-24  1.67812635e-09  
2.22168786e+20  1.03618517e-24  1.67691940e-09  
2.24020192e+20  1.03544199e-24  1.67571667e-09  
2.25871599e+20  1.03470129e-24  1.67451794e-09  
2.27723005e+20  1.03396293e-24  1.67332302e-09  
2.29574412e+20  1.03322681e-24  1.67213171e-09  
2.31425819e+20  1.03249280e-24  1.67094382e-09  
2.33277225e+20  1.03176080e-24  1.66975918e-09  
2.35128632e+20  1.03103069e-24  1.66857759e-09  
2.36980038e+20  1.03030236e-24  1.66739891e-09  
2.38831445e+20  1.02957573e-24  1.66622296e-09  
2.40682851e+20  1.02885069e-24  1.66504958e-09  
2.42534258e+20  1.02812715e-24  1.66387863e-09  
2.44385664e+20  1.02740502e-24  1.66270996e-09  
2.46237071e+20  1.02668420e-24  1.66154342e-09  
2.48088477e+20  1.02596462e-24  1.66037889e-09  
2.49939884e+20  1.02524620e-24  1.65921622e-09  
2.51791291e+20  1.02452885e-24  1.65805529e-09  
2.53642697e+20  1.02381250e-24  1.65689598e-09  
2.55494104e+20  1.02309708e-24  1.65573817e-09  
2.57345510e+20  1.02238251e-24  1.65458175e-09  
2.59196917e+20  1.02166873e-24  1.65342660e-09  
2.61048323e+20  1.02095567e-24  1.65227261e-09  
2.62899730e+20  1.02024327e-24  1.65111969e-09  
2.64751136e+20  1.01953147e-24  1.64996773e-09  
2.66602543e+20  1.01882019e-24  1.64881664e-09  
2.68453950e+20  1.01810940e-24  1.64766632e-09  
2.70305356e+20  1.01739903e-24  1.64651668e-09  
2.72156763e+20  1.01668903e-24  1.64536764e-09  
2.74008169e+20  1.01597934e-24  1.64421912e-09  
2.75859576e+20  1.01526992e-24  1.64307102e-09  
2.77710982e+20  1.01456072e-24  1.64192328e-09  
2.79562389e+20  1.01385169e-24  1.64077581e-09  
2.81413795e+20  1.01314278e-24  1.63962855e-09  
2.83265202e+20  1.01243396e-24  1.63848142e-09  
2.85116608e+20  1.01172517e-24  1.63733435e-09  
2.86968015e+20  1.01101639e-24  1.63618728e-09  
2.88819422e+20  1.01030756e-24  1.63504014e-09  
2.90670828e+20  1.00959866e-24  1.63389288e-09  
2.92522235e+20  1.00888963e-24  1.63274543e-09  
2.94373641e+20  1.00818046e-24  1.63159773e-09  
2.96225048e+20  1.00747110e-24  1.63044974e-09  
2.98076454e+20  1.00676153e-24  1.62930139e-09  
2.99927861e+20  1.00605170e-24  1.62815264e-09  
3.01779267e+20  1.00534159e-24  1.62700343e-09  
3.03630674e+20  1.00463117e-24  1.62585371e-09  
3.05482080e+20  1.00392042e-24  1.62470345e-09  
3.07333487e+20  1.00320929e-24  1.62355259e-09  
3.09184894e+20  1.00249777e-24  1.62240109e-09  
3.11036300e+20  1.00178583e-24  1.62124892e-09  
3.12887707e+20  1.00107344e-24  1.62009602e-09  
3.14739113e+20  1.00036059e-24  1.61894237e-09  
3.16590520e+20  9.99647238e-25  1.61778791e-09  
3.18441926e+20  9.98933377e-25  1.61663263e-09  
3.20293333e+20  9.98218980e-25  1.61547648e-09  
3.22144739e+20  9.97504027e-25  1.61431943e-09  
3.23996146e+20  9.96788498e-25  1.61316145e-09  
3.25847553e+20  9.96072373e-25  1.61200250e-09  
3.27698959e+20  9.95355635e-25  1.61084256e-09  
3.29550366e+20  9.94638266e-25  1.60968160e-09  
3.31401772e+20  9.93920249e-25  1.60851959e-09  
3.33253179e+20  9.93201568e-25  1.60735651e-09  
3.35104585e+20  9.92482206e-25  1.60619232e-09  
3.36955992e+20  9.91762150e-25  1.60502701e-09  
3.38807398e+20  9.91041384e-25  1.60386055e-09  
3.40658805e+20  9.90319895e-25  1.60269293e-09  
3.42510211e+20  9.89597670e-25  1.60152411e-09  
3.44361618e+20  9.88874695e-25  1.60035408e-09  
3.46213025e+20  9.88150960e-25  1.59918281e-09  
3.48064431e+20  9.87426452e-25  1.59801030e-09  
3.49915838e+20  9.86701161e-25  1.59683652e-09  
3.51767244e+20  9.85975075e-25  1.59566145e-09  
3.53618651e+20  9.85248186e-25  1.59448508e-09  
3.55470057e+20  9.84520482e-25  1.59330740e-09  
3.57321464e+20  9.83791956e-25  1.59212838e-09  
3.59172870e+20  9.83062599e-25  1.59094802e-09  
3.61024277e+20  9.82332402e-25  1.58976630e-09  
3.62875683e+20  9.81601358e-25  1.58858321e-09  
3.64727090e+20  9.80869460e-25  1.58739873e-09  
3.66578497e+20  9.80136700e-25  1.58621286e-09  
3.68429903e+20  9.79403072e-25  1.58502559e-09  
3.70281310e+20  9.78668570e-25  1.58383690e-09  
3.72132716e+20  9.77933188e-25  1.58264679e-09  
3.73984123e+20  9.77196921e-25  1.58145525e-09  
3.75835529e+20  9.76459764e-25  1.58026226e-09  
3.77686936e+20  9.75721712e-25  1.57906783e-09  
3.79538342e+20  9.74982761e-25  1.57787194e-09  
3.81389749e+20  9.74242907e-25  1.57667459e-09  
3.83241156e+20  9.73502146e-25  1.57547578e-09  
3.85092562e+20  9.72760475e-25  1.57427549e-09  
3.86943969e+20  9.72017891e-25  1.57307372e-09  
3.88795375e+20  9.71274391e-25  1.57187047e-09  
3.90646782e+20  9.70529972e-25  1.57066573e-09  
3.92498188e+20  9.69784633e-25  1.56945951e-09  
3.94349595e+20  9.69038372e-25  1.56825179e-09  
3.96201001e+20  9.68291186e-25  1.56704257e-09  
